Temp,humidity,rain (mm)
22.71,72.96,0.0
23.34,69.26,0.0
24.14,65.47,0.0
24.72,63.91,0.0
25.53,60.15,0.0
26.01,58.45,0.0
26.18,58.35,0.0
26.04,58.66,0.0
26.26,59.06,0.0
26.3,57.57,0.0
27.13,55.08,0.0
27.6,53.13,0.0
27.83,51.65,0.0
28.29,50.32,0.0
28.49,49.09,0.0
28.8,47.87,0.0
29.04,46.23,0.0
29.43,46.34,0.0
29.28,47.94,0.0
28.88,48.63,0.0
28.6,49.22,0.0
28.85,49.61,0.0
29.61,47.83,0.0
29.28,48.61,0.0
28.88,49.9,0.0
28.62,49.63,0.0
28.47,49.91,0.0
28.42,49.62,0.0
28.58,49.36,0.0
28.74,50.22,0.0
28.4,50.37,0.0
28.37,49.87,0.0
28.29,50.23,0.0
28.03,50.68,0.0
28.05,51.71,0.0
27.97,51.23,0.0
27.56,52.3,0.0
27.23,52.55,0.0
26.82,54.45,0.0
26.28,57.14,0.0
25.64,59.21,0.0
25.4,59.97,0.0
25.47,60.05,0.0
25.48,60.59,0.0
25.41,60.71,0.0
25.23,62.14,0.0
25.39,62.08,0.0
25.47,63.85,0.0
25.61,63.44,0.0
25.78,62.09,0.0
25.84,60.95,0.0
25.79,60.39,0.0
25.59,60.54,0.0
25.32,60.62,0.0
24.94,60.45,0.0
24.73,59.76,0.0
24.48,61.55,0.0
24.36,62.51,0.0
24.38,63.02,0.0
24.39,62.78,0.0
24.34,62.59,0.0
24.3,62.23,0.0
24.26,62.13,0.0
24.26,61.64,0.0
24.28,61.31,0.0
24.19,62.12,0.0
24.08,62.58,0.0
23.99,63.89,0.0
23.93,64.31,0.0
23.89,64.74,0.0
23.68,65.62,0.0
23.25,67.4,0.0
23.1,67.67,0.0
23.35,66.69,0.0
23.66,65.83,0.0
23.78,65.66,0.0
23.64,66.48,0.0
23.61,67.16,0.0
23.4,68.86,0.0
23.12,70.23,0.0
23.03,71.65,0.0
22.76,72.84,0.0
22.58,73.77,0.0
22.53,73.76,0.0
22.51,74.49,0.0
22.47,74.09,0.0
22.47,74.53,0.0
22.39,75.99,0.0
22.23,75.85,0.0
22.1,77.49,0.0
21.96,80.5,0.0
21.73,82.3,0.0
21.61,82.8,0.0
21.46,84.5,0.0
21.3,85.6,0.0
21.22,86.6,0.0
21.21,86.2,0.0
21.1,86.6,0.0
20.8,89.2,0.0
20.5,91.3,0.0
20.33,92.4,0.0
20.13,93.8,0.0
19.76,96.6,0.0
19.55,98.3,0.0
19.63,98.8,0.0
19.5,99.4,0.0
19.41,99.6,0.0
19.36,99.9,0.0
19.32,100.0,0.0
19.21,100.0,0.0
19.2,100.0,0.0
19.21,100.0,0.0
19.15,100.0,0.0
19.14,100.0,0.0
19.08,100.0,0.0
19.06,100.0,0.0
19.09,100.0,0.0
19.12,100.0,0.0
19.15,100.0,0.0
19.1,100.0,0.0
19.13,99.7,0.0
19.34,95.4,0.0
19.73,89.2,0.0
20.05,85.3,0.0
20.13,84.6,0.0
20.08,86.7,0.0
19.82,90.9,0.0
19.63,93.4,0.0
19.55,93.9,0.0
19.48,94.0,0.0
19.34,96.4,0.0
19.28,94.3,0.0
19.23,93.2,0.0
19.31,92.5,0.0
19.63,90.8,0.0
20.03,92.2,0.0
20.06,93.8,0.0
20.19,94.1,0.0
20.23,94.0,0.0
20.56,92.0,0.0
20.8,90.8,0.0
20.82,91.0,0.0
20.91,90.5,0.0
21.17,89.0,0.0
21.26,88.3,0.0
21.31,87.9,0.0
21.41,88.0,0.0
21.65,86.8,0.0
22.02,84.0,0.0
22.36,81.4,0.0
22.77,79.52,0.0
23.03,76.59,0.0
23.26,74.49,0.0
23.16,75.71,0.0
23.03,76.14,0.0
23.4,73.78,0.0
23.65,72.58,0.0
23.8,71.16,0.0
23.85,70.72,0.0
24.01,69.93,0.0
24.17,68.97,0.0
23.98,70.87,0.0
23.86,73.71,0.0
23.61,74.92,0.0
23.67,74.57,0.0
23.45,76.24,0.0
23.09,77.15,0.0
22.76,79.26,0.0
22.44,80.3,0.0
22.34,81.3,0.0
22.05,83.4,0.0
21.95,84.1,0.0
21.93,84.7,0.0
21.85,84.3,0.0
21.7,85.0,0.0
21.59,85.6,0.0
21.7,84.9,0.0
21.98,83.4,0.0
22.38,81.9,0.0
22.21,87.0,0.0
22.61,82.0,0.0
22.96,79.02,0.0
23.26,77.83,0.0
23.55,76.3,0.0
23.29,77.27,0.0
23.19,77.51,0.0
23.23,77.16,0.0
23.33,77.35,0.0
23.46,76.39,0.0
23.34,76.54,0.0
23.17,76.51,0.0
22.69,79.71,0.0
22.29,80.8,0.0
22.19,79.66,0.0
22.23,80.3,0.0
22.65,79.37,0.0
23.17,75.92,0.0
23.36,74.86,0.0
23.24,75.0,0.0
23.31,75.47,0.0
23.43,73.7,0.0
23.64,72.66,0.0
23.77,72.2,0.0
23.45,73.55,0.0
23.16,75.52,0.0
23.06,76.13,0.0
22.95,76.58,0.0
22.86,76.3,0.0
22.67,77.42,0.0
22.53,78.85,0.0
22.44,78.28,0.0
22.31,77.36,0.0
22.12,77.5,0.0
21.97,78.11,0.0
21.8,79.05,0.0
21.63,80.2,0.0
21.5,81.1,0.0
21.41,81.8,0.0
21.38,82.4,0.0
21.38,82.7,0.0
21.33,83.2,0.0
21.25,83.5,0.0
21.21,83.7,0.0
21.17,83.7,0.0
21.17,84.0,0.0
21.15,84.3,0.0
21.11,85.2,0.0
20.97,86.1,0.0
20.91,86.3,0.0
20.91,86.6,0.0
20.86,87.4,0.0
20.65,89.1,0.0
20.58,88.1,0.0
20.56,85.9,0.0
20.57,84.4,0.0
20.55,83.8,0.0
20.42,84.7,0.0
20.32,85.2,0.0
20.38,85.1,0.0
20.24,86.8,0.0
20.14,88.5,0.0
20.02,89.8,0.0
19.85,91.0,0.0
19.76,92.1,0.0
19.76,93.4,0.0
19.78,93.4,0.0
19.67,93.9,0.0
19.68,93.7,0.0
19.68,93.2,0.0
19.57,92.4,0.0
19.49,91.6,0.0
19.52,92.6,0.0
19.5,92.8,0.0
19.56,92.6,0.0
19.58,93.4,0.0
19.47,93.7,0.0
19.38,94.6,0.0
19.39,94.6,0.0
19.37,95.2,0.0
19.28,95.4,0.0
19.16,95.9,0.0
19.46,94.2,0.0
19.55,93.4,0.0
19.46,94.4,0.0
19.37,94.7,0.0
19.29,95.2,0.0
19.24,95.4,0.0
19.23,95.8,0.0
19.13,96.6,0.0
19.06,97.0,0.0
19.09,96.8,0.0
19.14,96.6,0.0
19.17,96.4,0.0
19.27,96.2,0.0
19.31,96.5,0.0
19.14,97.9,0.0
19.17,97.6,0.0
19.33,96.9,0.0
19.47,96.6,0.0
19.65,95.4,0.0
19.62,95.0,0.0
19.6,95.1,0.0
19.76,93.7,0.0
19.67,93.6,0.0
19.37,96.1,1.5
19.06,99.1,1.3
18.97,99.9,0.6
18.92,99.8,0.8
18.74,99.2,0.9
18.56,98.8,1.3
18.5,99.3,0.6
18.4,98.1,0.6
18.27,99.3,0.6
18.2,100.0,0.9
18.21,99.5,0.9
18.28,98.8,0.7
18.27,99.5,0.6
18.32,100.0,0.6
18.36,99.9,0.4
18.39,99.5,0.5
18.42,99.7,0.3
18.46,100.0,0.3
18.51,100.0,0.2
18.58,100.0,0.2
18.69,100.0,0.1
18.84,100.0,0.1
19.06,100.0,0.0
19.05,100.0,0.0
19.09,100.0,0.0
19.25,99.8,0.0
19.38,99.3,0.0
19.53,99.4,0.0
19.67,98.8,0.0
19.86,97.5,0.0
20.04,96.1,0.0
20.1,95.4,0.0
20.2,94.4,0.0
20.56,92.6,0.0
20.87,90.8,0.0
21.43,87.0,0.0
21.97,84.9,0.0
22.21,84.1,0.0
22.94,80.5,0.0
22.83,78.3,0.0
22.71,79.51,0.0
23.22,75.85,0.0
22.98,74.95,0.0
22.71,77.7,0.0
22.73,77.99,0.0
22.87,77.18,0.0
22.91,76.65,0.0
22.92,76.57,0.0
23.05,75.98,0.0
23.18,76.35,0.0
23.65,73.4,0.0
23.83,73.14,0.0
23.4,74.91,0.0
23.34,75.76,0.0
23.29,76.97,0.0
23.36,77.82,0.0
23.39,77.37,0.0
23.24,77.58,0.0
23.25,78.93,0.0
23.17,80.2,0.0
22.96,81.2,0.0
22.87,81.6,0.0
22.76,82.4,0.0
22.69,82.1,0.0
22.53,84.7,0.0
22.32,86.9,0.0
22.2,87.9,0.0
22.18,88.1,0.0
22.04,88.7,0.0
22.03,88.4,0.0
22.05,86.7,0.0
21.87,88.3,0.0
21.9,88.2,0.0
21.66,90.3,0.0
21.51,90.9,0.0
21.39,91.1,0.0
21.29,92.2,0.0
21.13,93.2,0.0
20.98,92.9,0.0
20.91,93.4,0.0
20.9,93.7,0.0
20.83,94.3,0.0
20.81,94.4,0.0
20.78,95.1,0.0
20.7,95.8,0.0
20.71,96.5,0.0
20.66,96.7,0.0
20.49,97.3,0.0
20.28,98.9,0.0
20.21,98.9,0.0
20.17,98.9,0.0
20.17,99.0,0.0
20.15,98.9,0.0
20.05,99.4,0.0
19.98,99.6,0.0
19.98,99.5,0.0
19.98,99.4,0.0
19.96,99.4,0.0
19.85,99.8,0.0
19.66,100.0,0.0
19.56,100.0,0.0
19.46,100.0,0.0
19.39,100.0,0.0
19.3,100.0,0.0
19.35,100.0,0.0
19.4,100.0,0.0
19.36,100.0,0.0
19.29,100.0,0.0
19.25,100.0,0.0
19.19,100.0,0.0
19.1,100.0,0.0
18.97,100.0,0.0
18.93,100.0,0.0
18.93,100.0,0.0
18.87,100.0,0.0
18.82,100.0,0.0
18.83,100.0,0.0
18.87,100.0,0.0
18.8,100.0,0.0
18.72,100.0,0.0
18.66,100.0,0.0
18.71,100.0,0.0
18.7,100.0,0.0
18.67,100.0,0.0
18.63,100.0,0.0
18.62,100.0,0.0
18.57,100.0,0.0
18.46,100.0,0.0
18.39,100.0,0.0
18.3,100.0,0.0
18.24,100.0,0.0
18.17,100.0,0.0
18.14,100.0,0.0
18.15,100.0,0.0
18.12,100.0,0.0
18.19,100.0,0.0
18.24,100.0,0.0
18.24,100.0,0.0
18.27,100.0,0.0
18.45,100.0,0.0
18.41,100.0,0.0
18.33,100.0,0.0
18.4,100.0,0.0
18.44,100.0,0.0
18.52,100.0,0.0
18.78,100.0,0.0
19.15,100.0,0.0
19.43,100.0,0.0
19.72,100.0,0.0
20.0,99.5,0.0
20.2,97.2,0.0
20.59,94.7,0.0
21.07,92.3,0.0
21.26,90.5,0.0
21.6,88.6,0.0
22.03,86.4,0.0
22.59,84.2,0.0
23.41,79.91,0.0
23.77,78.25,0.0
24.35,75.2,0.0
24.97,72.03,0.0
25.22,69.85,0.0
25.47,66.1,0.0
25.39,64.1,0.0
25.65,62.79,0.0
26.11,58.77,0.0
25.97,56.99,0.0
26.22,56.82,0.0
26.6,53.92,0.0
26.68,54.16,0.0
26.75,54.29,0.0
27.12,50.23,0.0
27.73,46.98,0.0
27.63,48.67,0.0
27.68,49.58,0.0
27.47,50.18,0.0
27.69,48.96,0.0
28.25,46.82,0.0
28.03,47.86,0.0
27.67,49.13,0.0
27.63,48.65,0.0
27.72,48.35,0.0
27.55,48.7,0.0
27.6,48.08,0.0
27.72,47.66,0.0
27.72,47.63,0.0
27.73,47.65,0.0
27.45,47.71,0.0
27.28,47.39,0.0
27.7,46.85,0.0
28.28,44.82,0.0
28.49,42.75,0.0
28.76,41.82,0.0
28.57,42.22,0.0
29.1,40.96,0.0
29.54,40.06,0.0
29.69,39.63,0.0
29.26,40.21,0.0
28.81,40.44,0.0
28.93,40.52,0.0
29.43,39.63,0.0
29.22,39.28,0.0
29.11,39.98,0.0
28.84,42.37,0.0
27.96,45.08,0.0
27.87,45.54,0.0
27.94,45.71,0.0
27.68,47.67,0.0
27.6,47.46,0.0
27.32,49.09,0.0
27.07,49.12,0.0
27.0,48.51,0.0
26.87,49.29,0.0
26.71,50.68,0.0
26.48,51.46,0.0
26.18,51.47,0.0
25.88,53.11,0.0
25.49,54.87,0.0
25.11,57.57,0.0
24.97,54.73,0.0
25.22,52.29,0.0
25.0,53.07,0.0
25.02,51.75,0.0
25.03,50.36,0.0
24.95,49.57,0.0
25.01,48.65,0.0
24.75,49.77,0.0
23.88,58.29,0.0
23.05,59.11,0.0
22.94,59.4,0.0
22.76,59.68,0.0
22.58,62.73,0.0
22.59,61.93,0.0
22.55,61.94,0.0
22.2,65.12,0.0
21.87,64.86,0.0
22.01,63.68,0.0
21.85,66.09,0.0
21.44,67.75,0.0
21.13,68.74,0.0
20.97,70.33,0.0
20.7,71.38,0.0
20.46,72.46,0.0
20.37,72.77,0.0
20.23,74.73,0.0
20.15,75.26,0.0
20.05,75.61,0.0
19.86,76.86,0.0
19.65,77.43,0.0
19.47,77.77,0.0
19.2,80.3,0.0
19.01,82.4,0.0
19.0,82.0,0.0
18.99,76.75,0.0
19.02,78.14,0.0
18.64,79.17,0.0
18.5,82.4,0.0
18.43,84.0,0.0
18.41,84.9,0.0
18.41,85.1,0.0
18.45,83.2,0.0
18.22,82.4,0.0
17.71,85.0,0.0
17.79,86.8,0.0
17.64,87.8,0.0
17.63,84.1,0.0
18.54,79.61,0.0
18.71,79.51,0.0
17.45,85.8,0.0
17.87,82.4,0.0
18.21,83.8,0.0
18.22,84.4,0.0
18.21,84.9,0.0
17.73,85.7,0.0
17.5,88.2,0.0
17.72,88.3,0.0
18.46,82.5,0.0
19.13,78.17,0.0
18.75,81.6,0.0
18.2,84.4,0.0
18.34,87.4,0.0
18.98,84.4,0.0
19.96,75.65,0.0
20.1,78.77,0.0
20.26,79.35,0.0
20.66,76.99,0.0
20.24,80.9,0.0
19.82,82.9,0.0
19.49,84.2,0.0
19.56,81.8,0.0
19.85,77.83,0.0
20.26,77.81,0.0
20.37,78.58,0.0
20.66,73.81,0.0
20.96,73.66,0.0
21.12,74.18,0.0
20.77,77.01,0.0
20.67,77.47,0.0
20.44,78.68,0.0
20.3,79.35,0.0
20.42,77.44,0.0
20.51,77.41,0.0
20.91,75.97,0.0
21.48,74.19,0.0
21.84,73.66,0.0
22.11,73.35,0.0
22.45,71.56,0.0
22.48,70.76,0.0
22.57,69.97,0.0
22.85,69.42,0.0
22.83,69.15,0.0
23.14,67.88,0.0
23.79,64.04,0.0
24.08,63.34,0.0
24.4,61.84,0.0
24.16,61.54,0.0
23.95,62.5,0.0
23.78,63.56,0.0
23.69,64.7,0.0
23.7,65.35,0.0
23.8,65.01,0.0
23.73,64.23,0.0
23.38,65.7,0.0
22.89,66.62,0.0
22.54,67.74,0.0
22.31,69.46,0.0
22.25,70.24,0.0
22.03,71.86,0.0
21.56,75.31,0.0
21.1,79.68,0.0
20.34,86.6,0.7
19.61,91.9,0.2
19.39,93.3,0.1
19.35,93.5,0.3
19.37,94.1,0.2
19.05,92.6,0.1
18.86,95.2,0.3
18.75,95.4,0.1
18.78,95.3,0.0
18.94,95.1,0.0
19.22,93.7,0.0
19.56,92.3,0.0
19.67,92.4,0.0
19.83,92.6,0.0
20.22,90.9,0.0
20.6,88.9,0.0
20.73,89.3,0.0
20.3,91.1,0.0
20.13,92.5,0.0
20.09,92.7,0.0
20.01,93.4,0.0
20.05,93.5,0.0
19.95,94.8,0.0
19.8,96.3,0.0
19.75,95.2,0.0
19.69,95.0,0.0
19.58,92.4,0.0
19.4,90.7,0.0
19.28,90.3,0.0
19.17,91.5,0.0
19.04,92.2,0.0
18.81,92.9,0.0
18.76,91.7,0.0
18.88,88.9,0.0
18.91,88.9,0.0
18.64,91.9,0.0
18.44,93.0,0.0
18.59,92.3,0.0
18.2,94.3,0.0
18.22,93.2,0.0
18.33,92.0,0.0
18.32,91.7,0.0
18.39,91.4,0.0
18.31,92.3,0.0
18.32,93.2,0.0
18.23,93.2,0.0
18.09,95.8,0.0
18.0,96.5,0.0
17.94,97.0,0.0
17.86,96.3,0.0
17.76,95.6,0.0
17.64,96.3,0.0
17.61,97.4,0.0
17.65,97.6,0.0
17.62,96.7,0.0
17.59,96.0,0.0
17.57,95.6,0.0
17.3,97.0,0.0
17.3,97.7,0.0
17.31,98.1,0.0
17.26,98.8,0.0
17.18,99.2,0.0
17.04,99.8,0.0
16.93,100.0,0.0
16.8,100.0,0.0
16.68,99.6,0.0
16.57,99.5,0.0
16.36,99.9,0.0
16.33,100.0,0.0
16.28,100.0,0.0
16.16,100.0,0.0
16.04,100.0,0.0
15.98,100.0,0.0
15.93,100.0,0.0
15.85,100.0,0.0
15.75,100.0,0.0
15.58,100.0,0.0
15.46,100.0,0.0
15.42,100.0,0.0
15.33,100.0,0.0
15.25,100.0,0.0
15.24,100.0,0.0
15.26,100.0,0.0
15.27,100.0,0.0
15.33,100.0,0.0
15.31,100.0,0.0
15.26,100.0,0.0
15.22,100.0,0.0
15.11,100.0,0.0
14.97,100.0,0.0
14.98,100.0,0.0
14.91,100.0,0.0
14.91,100.0,0.0
15.07,100.0,0.0
15.17,100.0,0.0
15.17,100.0,0.0
15.23,100.0,0.0
15.41,100.0,0.0
15.52,100.0,0.0
15.58,100.0,0.0
15.74,100.0,0.0
15.92,100.0,0.0
16.09,100.0,0.0
16.35,100.0,0.0
16.75,100.0,0.0
17.38,100.0,0.0
17.96,97.4,0.0
18.41,93.7,0.0
18.74,90.4,0.0
18.94,88.7,0.0
19.54,86.8,0.0
20.32,83.7,0.0
21.17,80.3,0.0
21.72,78.13,0.0
22.1,76.21,0.0
22.72,70.07,0.0
22.93,68.09,0.0
22.93,67.33,0.0
22.96,66.63,0.0
22.65,66.82,0.0
22.25,66.39,0.0
22.46,64.61,0.0
22.81,62.55,0.0
22.68,63.98,0.0
23.09,61.52,0.0
23.57,58.27,0.0
23.6,57.99,0.0
23.61,55.47,0.0
23.32,56.48,0.0
23.28,55.96,0.0
23.11,57.88,0.0
23.36,57.94,0.0
23.6,57.23,0.0
23.69,56.97,0.0
23.73,56.43,0.0
23.73,56.75,0.0
23.9,54.04,0.0
23.96,53.26,0.0
23.96,53.05,0.0
24.35,52.39,0.0
24.54,50.22,0.0
24.29,50.72,0.0
23.84,52.21,0.0
24.21,51.61,0.0
23.35,62.2,0.0
22.99,63.23,0.0
22.84,63.89,0.0
22.85,64.98,0.0
23.21,64.31,0.0
23.53,61.95,0.0
23.46,59.26,0.0
23.02,60.53,0.0
22.88,61.48,0.0
23.19,60.3,0.0
23.52,58.27,0.0
23.19,59.52,0.0
23.07,61.37,0.0
23.1,62.38,0.0
23.19,62.15,0.0
23.26,59.94,0.0
23.33,59.98,0.0
23.52,58.82,0.0
23.27,59.18,0.0
23.29,58.02,0.0
23.14,58.09,0.0
22.89,57.36,0.0
22.62,59.82,0.0
22.51,59.91,0.0
22.28,59.04,0.0
22.15,57.71,0.0
22.05,57.32,0.0
21.85,57.83,0.0
21.73,58.39,0.0
21.56,58.56,0.0
21.39,59.17,0.0
21.21,59.77,0.0
21.05,61.06,0.0
20.89,62.14,0.0
20.59,66.15,0.0
19.74,76.96,0.0
19.34,79.55,0.0
18.99,82.6,0.0
18.93,83.6,0.0
18.83,83.6,0.0
18.68,85.6,0.0
18.64,85.2,0.0
18.52,84.1,0.0
18.3,83.5,0.0
18.01,81.4,0.0
17.53,85.5,0.0
17.33,85.7,0.0
17.34,85.2,0.0
17.37,88.4,0.0
17.18,91.4,0.0
17.06,90.7,0.0
16.86,91.6,0.0
16.64,94.9,0.0
16.45,97.2,0.0
16.34,97.5,0.0
16.43,95.7,0.0
16.53,94.9,0.0
16.26,95.0,0.0
15.99,93.1,0.0
16.13,93.7,0.0
15.98,96.1,0.0
15.82,97.0,0.0
15.72,98.4,0.0
15.64,99.2,0.0
15.7,97.6,0.0
15.58,97.1,0.0
15.45,97.1,0.0
15.37,97.4,0.0
15.07,95.4,0.0
15.25,95.2,0.0
15.23,93.6,0.0
15.02,93.6,0.0
14.96,94.9,0.0
14.7,96.7,0.0
14.6,99.8,0.0
14.53,99.5,0.0
14.43,99.1,0.0
14.44,98.9,0.0
14.4,98.8,0.0
14.41,98.4,0.0
14.39,98.6,0.0
14.36,98.3,0.0
14.35,98.3,0.0
14.38,97.9,0.0
14.45,96.8,0.0
14.48,96.3,0.0
14.29,96.8,0.0
14.08,97.7,0.0
14.02,98.1,0.0
13.92,99.0,0.0
13.94,99.2,0.0
14.17,97.8,0.0
14.43,96.2,0.0
14.24,97.2,0.0
14.12,98.1,0.0
14.61,95.8,0.0
15.34,91.9,0.0
15.44,91.5,0.0
15.59,90.4,0.0
15.74,89.8,0.0
15.92,89.7,0.0
16.09,89.3,0.0
17.1,84.7,0.0
18.0,80.3,0.0
18.57,78.89,0.0
19.1,76.46,0.0
19.18,76.45,0.0
19.36,76.44,0.0
20.11,73.14,0.0
20.67,70.28,0.0
21.01,69.57,0.0
21.06,68.81,0.0
21.47,66.28,0.0
21.45,65.59,0.0
21.9,62.4,0.0
21.97,62.02,0.0
22.06,60.58,0.0
22.79,58.22,0.0
22.45,54.91,0.0
22.34,54.51,0.0
22.51,55.43,0.0
23.42,51.19,0.0
23.84,49.84,0.0
24.06,49.63,0.0
23.45,50.84,0.0
22.66,52.59,0.0
22.82,52.44,0.0
22.64,53.14,0.0
22.68,53.34,0.0
22.9,52.98,0.0
23.26,51.75,0.0
23.81,49.61,0.0
23.65,50.69,0.0
23.68,51.21,0.0
23.95,49.09,0.0
24.52,47.52,0.0
24.3,46.28,0.0
24.59,46.47,0.0
24.57,46.2,0.0
24.73,45.66,0.0
24.5,45.88,0.0
24.68,44.89,0.0
24.95,43.7,0.0
25.02,43.7,0.0
25.31,43.71,0.0
25.32,43.79,0.0
25.25,44.87,0.0
24.87,45.29,0.0
24.41,46.83,0.0
24.24,46.42,0.0
24.27,46.72,0.0
24.4,46.66,0.0
24.64,46.3,0.0
24.96,46.1,0.0
25.62,43.29,0.0
25.65,42.69,0.0
25.28,44.38,0.0
25.04,44.94,0.0
25.14,43.68,0.0
25.24,43.41,0.0
25.51,42.64,0.0
25.96,41.72,0.0
25.88,41.66,0.0
26.01,41.55,0.0
25.71,42.37,0.0
25.18,45.4,0.0
24.46,47.18,0.0
24.06,47.52,0.0
23.94,47.01,0.0
23.96,46.05,0.0
23.97,45.87,0.0
23.53,49.0,0.0
22.83,53.82,0.0
22.43,53.4,0.0
22.45,52.31,0.0
22.3,52.67,0.0
22.21,53.04,0.0
22.09,54.27,0.0
21.81,56.09,0.0
21.43,58.3,0.0
21.06,60.07,0.0
20.73,61.92,0.0
20.51,63.03,0.0
20.15,65.13,0.0
19.8,67.22,0.0
19.46,68.95,0.0
19.18,69.92,0.0
18.92,71.29,0.0
18.7,72.78,0.0
18.3,74.26,0.0
18.31,74.17,0.0
18.33,74.23,0.0
18.43,74.05,0.0
18.41,74.4,0.0
18.17,75.93,0.0
17.85,78.13,0.0
17.06,81.2,0.0
16.85,82.4,0.0
16.59,83.1,0.0
16.69,82.7,0.0
16.46,83.9,0.0
16.28,84.6,0.0
15.88,86.9,0.0
15.52,88.8,0.0
15.39,89.6,0.0
15.36,90.2,0.0
15.55,90.9,0.0
15.74,89.9,0.0
15.7,89.8,0.0
15.91,88.2,0.0
15.89,88.8,0.0
15.71,89.9,0.0
15.69,89.8,0.0
15.66,90.1,0.0
15.62,90.4,0.0
15.61,90.3,0.0
15.75,89.2,0.0
15.94,87.8,0.0
15.93,87.7,0.0
15.77,88.4,0.0
15.67,88.8,0.0
15.57,89.4,0.0
15.32,90.9,0.0
15.05,92.6,0.0
14.76,93.3,0.0
14.64,94.1,0.0
14.41,96.1,0.0
14.29,97.0,0.0
14.31,97.1,0.0
14.47,96.0,0.0
14.41,96.2,0.0
14.5,95.4,0.0
14.65,94.5,0.0
14.92,93.0,0.0
15.22,91.5,0.0
15.45,89.9,0.0
15.37,90.0,0.0
15.17,91.2,0.0
15.28,90.9,0.0
15.5,89.8,0.0
15.78,88.2,0.0
16.25,86.3,0.0
16.82,83.5,0.0
17.21,81.7,0.0
17.4,79.45,0.0
17.33,79.74,0.0
17.43,79.74,0.0
17.84,78.69,0.0
18.3,76.5,0.0
18.82,74.36,0.0
19.34,72.74,0.0
19.85,70.67,0.0
20.34,69.26,0.0
20.74,67.64,0.0
21.1,66.31,0.0
21.67,64.97,0.0
22.32,62.97,0.0
22.87,60.79,0.0
22.79,61.17,0.0
23.03,61.05,0.0
23.5,59.41,0.0
24.26,56.7,0.0
24.76,54.69,0.0
25.3,53.25,0.0
25.83,51.82,0.0
26.12,50.31,0.0
26.63,47.36,0.0
26.82,47.14,0.0
27.25,46.06,0.0
27.31,45.31,0.0
27.42,44.69,0.0
27.18,45.17,0.0
27.48,44.78,0.0
27.57,43.67,0.0
27.48,44.19,0.0
27.59,43.64,0.0
27.83,43.16,0.0
27.86,42.66,0.0
28.26,41.97,0.0
28.42,41.74,0.0
28.7,41.11,0.0
28.63,41.15,0.0
28.72,40.98,0.0
29.14,40.26,0.0
29.12,40.79,0.0
28.83,41.81,0.0
28.78,42.65,0.0
28.75,43.33,0.0
28.9,43.58,0.0
29.11,43.49,0.0
28.81,44.17,0.0
29.18,43.52,0.0
29.35,43.57,0.0
29.41,43.35,0.0
29.65,43.1,0.0
29.46,43.58,0.0
29.62,43.03,0.0
30.01,42.45,0.0
30.32,41.27,0.0
30.38,41.03,0.0
29.7,42.6,0.0
29.46,43.74,0.0
29.71,43.52,0.0
29.79,43.13,0.0
30.15,42.99,0.0
30.08,43.03,0.0
29.97,44.02,0.0
29.93,44.17,0.0
29.81,44.57,0.0
29.09,46.36,0.0
28.57,47.63,0.0
28.21,48.89,0.0
28.16,48.71,0.0
27.75,51.21,0.0
27.26,52.89,0.0
27.01,53.75,0.0
26.76,54.75,0.0
26.2,57.79,0.0
26.05,57.55,0.0
26.59,55.42,0.0
26.32,56.95,0.0
26.2,57.46,0.0
25.45,60.46,0.0
24.78,63.85,0.0
24.3,66.55,0.0
23.97,68.0,0.0
23.75,68.22,0.0
23.59,69.53,0.0
23.7,68.47,0.0
23.88,67.85,0.0
23.22,71.32,0.0
22.83,72.75,0.0
22.59,74.19,0.0
22.57,73.68,0.0
22.33,73.8,0.0
22.03,75.33,0.0
21.87,77.67,0.0
21.87,77.87,0.0
21.82,77.71,0.0
21.67,78.81,0.0
21.5,79.16,0.0
21.28,80.3,0.0
20.9,81.8,0.0
20.74,82.5,0.0
20.48,83.7,0.0
20.19,84.6,0.0
20.1,85.5,0.0
20.16,85.9,0.0
20.34,84.9,0.0
19.95,85.8,0.0
19.68,87.7,0.0
19.71,87.8,0.0
19.66,88.0,0.0
19.42,89.3,0.0
19.17,90.5,0.0
19.24,89.9,0.0
19.31,89.4,0.0
19.18,90.0,0.0
19.1,90.2,0.0
19.06,90.2,0.0
18.94,90.8,0.0
18.78,91.5,0.0
18.62,92.3,0.0
18.54,92.5,0.0
18.37,93.2,0.0
18.08,94.6,0.0
18.06,94.7,0.0
18.07,94.6,0.0
18.07,94.4,0.0
18.2,93.4,0.0
18.26,93.0,0.0
18.4,92.1,0.0
18.53,90.9,0.0
18.43,91.1,0.0
18.4,90.5,0.0
18.3,90.6,0.0
17.88,92.7,0.0
17.59,94.2,0.0
17.75,93.7,0.0
18.57,89.1,0.0
19.44,84.5,0.0
19.75,82.7,0.0
20.1,81.1,0.0
20.61,79.06,0.0
20.51,79.53,0.0
20.52,79.48,0.0
21.23,76.39,0.0
21.87,70.85,0.0
22.16,69.3,0.0
22.57,67.32,0.0
23.06,65.03,0.0
23.72,63.0,0.0
24.27,61.32,0.0
24.98,59.41,0.0
25.22,58.23,0.0
25.58,57.21,0.0
25.91,55.98,0.0
26.44,54.61,0.0
26.96,53.07,0.0
27.46,51.66,0.0
27.66,51.46,0.0
28.14,50.05,0.0
28.6,48.68,0.0
28.83,47.62,0.0
29.45,45.28,0.0
29.87,42.75,0.0
30.11,41.52,0.0
